lead_time,avg_price_per_room,no_of_special_requests,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,arrival_year,no_of_adults,booking_status
0,110.0,0,6,8,3,2,0,2018,1,1
35,80.3,1,2,12,4,2,0,2018,2,1
90,76.5,0,8,16,4,4,2,2017,2,0
8,98.0,0,4,20,2,1,0,2018,1,1
303,105.3,3,10,27,4,3,0,2018,2,1
62,111.6,2,12,25,4,1,2,2018,2,1
2,105.34,1,5,23,4,1,1,2018,1,0
179,66.76,1,7,4,4,4,1,2018,1,1
133,117.3,2,11,26,4,2,2,2018,2,1
0,129.0,2,6,18,4,1,2,2018,2,1
48,81.0,0,5,22,3,2,2,2018,1,1
120,88.38,2,8,20,3,5,2,2017,2,1
61,139.34,1,7,18,3,8,3,2018,2,0
112,120.0,0,6,2,3,3,0,2018,2,0
108,104.0,2,12,25,4,2,2,2018,2,1
32,73.0,0,11,20,3,2,0,2017,1,1
193,120.0,0,6,20,3,2,1,2018,2,0
5,187.0,1,7,12,4,3,0,2018,3,0
71,88.83,1,3,17,4,3,1,2018,1,1
118,80.1,2,10,25,4,3,0,2018,2,0
101,78.3,0,3,18,4,2,0,2018,2,1
52,94.5,3,10,23,4,2,1,2017,2,1
116,61.0,0,2,28,4,1,2,2018,1,0
40,94.5,2,9,19,4,2,2,2017,2,1
1,60.0,0,2,28,4,1,2,2018,1,0
33,95.0,1,1,25,2,1,1,2018,3,1
135,137.7,0,8,2,4,2,0,2018,3,0
144,131.7,0,8,24,4,3,0,2018,3,0
5,120.33,2,9,19,4,1,2,2017,2,1
45,161.1,1,8,3,4,4,0,2018,2,1
50,156.6,0,12,23,4,2,2,2018,2,0
190,165.6,0,9,8,4,3,0,2018,2,0
123,162.0,0,9,20,4,5,1,2018,3,0
113,61.25,0,3,29,3,4,0,2018,2,1
315,160.0,0,9,30,3,2,1,2018,2,0
23,91.5,1,11,18,4,2,0,2018,2,0
76,80.75,0,4,12,4,4,0,2018,2,0
44,149.4,1,9,27,4,2,0,2018,2,0
289,67.0,0,10,17,3,1,0,2017,2,1
83,167.1,1,8,1,4,3,1,2018,1,1
11,153.0,1,8,21,4,2,1,2017,2,1
5,66.0,1,2,10,2,1,0,2018,1,1
101,102.25,0,7,4,3,3,1,2018,2,1
106,85.7,1,4,28,4,3,0,2018,2,1
32,109.0,1,10,25,4,5,0,2018,2,1
30,195.53,0,9,24,4,2,2,2018,2,0
137,85.16,1,11,28,4,4,1,2018,2,0
184,96.3,2,10,17,4,3,1,2018,2,1
14,73.0,0,5,27,3,1,0,2018,2,1
4,75.0,2,9,27,3,1,0,2018,2,1
14,169.0,2,7,16,4,1,0,2018,2,1
92,150.45,2,5,15,4,2,2,2018,3,1
80,102.6,0,12,26,4,2,1,2018,2,0
32,73.0,0,11,20,3,2,0,2017,1,1
265,115.0,1,6,24,3,2,0,2018,2,0
11,90.0,2,11,19,4,1,1,2018,2,1
0,162.0,0,10,1,4,1,2,2018,2,1
4,133.5,2,9,7,4,1,1,2017,2,1
270,80.0,0,4,20,3,4,0,2018,2,1
23,139.0,1,9,16,4,1,0,2018,1,1
63,74.8,1,11,17,4,3,1,2018,2,0
346,115.0,1,9,13,3,2,0,2018,2,0
179,85.5,1,7,17,4,0,1,2018,2,0
44,106.2,1,4,27,4,2,0,2018,2,1
201,121.5,1,8,25,4,3,0,2018,1,0
150,76.5,1,8,2,4,0,2,2017,2,1
101,165.6,1,12,8,4,3,0,2018,2,1
104,88.01,2,7,2,4,1,2,2018,2,1
64,65.0,0,2,7,3,1,2,2018,2,1
7,134.0,1,9,9,4,2,2,2018,2,1
292,115.0,0,7,21,4,2,0,2018,2,0
4,60.4,0,2,14,3,0,1,2018,2,0
100,154.7,1,4,13,4,4,0,2018,2,0
157,112.0,0,7,14,3,3,0,2018,2,0
132,79.2,0,11,25,4,2,0,2018,2,1
63,131.75,2,7,26,3,5,0,2018,2,1
17,120.0,1,12,29,4,2,0,2018,2,1
349,90.0,0,10,4,3,5,1,2018,2,1
33,108.9,0,5,25,4,1,0,2018,2,1
10,85.0,0,10,2,3,1,2,2018,2,1
27,150.0,1,11,12,4,1,2,2018,3,1
322,52.0,0,12,9,3,2,0,2018,2,1
9,66.0,0,1,31,2,0,2,2018,1,1
109,176.25,1,8,4,4,3,0,2018,2,1
275,62.8,0,6,4,3,1,1,2018,2,0
56,185.0,0,9,25,3,2,2,2017,2,1
279,110.0,0,10,12,3,3,0,2018,2,0
230,111.0,0,9,6,4,5,0,2018,1,0
69,135.9,1,5,10,4,1,0,2018,2,1
39,101.5,0,8,14,3,2,0,2017,2,1
154,63.75,0,8,11,3,5,2,2018,2,1
47,60.0,0,1,23,3,1,2,2018,2,1
8,134.75,2,9,1,3,3,0,2017,2,1
56,74.0,0,6,9,3,3,1,2018,1,1
121,103.5,1,7,7,4,3,2,2018,2,1
83,56.1,0,9,30,3,1,0,2017,2,1
67,75.0,0,12,2,3,2,2,2018,2,1
39,109.0,0,8,14,3,2,0,2017,2,1
73,117.64,1,7,1,3,5,2,2018,3,1
51,102.6,1,11,4,4,2,0,2017,2,1
223,89.25,2,10,4,4,0,2,2017,2,1
57,112.2,2,11,11,4,2,1,2018,2,1
20,146.2,0,9,24,4,2,2,2018,3,0
47,125.1,1,9,9,4,2,0,2018,2,1
29,130.8,0,6,18,4,2,2,2018,1,0
215,90.95,1,7,29,4,7,2,2018,1,1
197,110.43,0,12,29,4,4,0,2017,2,1
244,176.04,1,12,29,3,3,1,2018,3,1
16,134.8,1,6,27,4,0,1,2018,2,1
91,116.1,0,5,21,4,1,1,2018,2,1
1,100.47,0,12,7,4,4,1,2018,2,1
2,100.0,0,9,11,2,2,0,2017,2,1
1,104.0,0,6,12,4,0,2,2018,2,1
4,156.67,1,3,24,4,3,0,2018,2,1
317,120.0,0,9,15,3,2,0,2018,2,0
20,211.0,2,6,8,4,4,0,2018,2,1
170,78.0,0,4,8,3,3,2,2018,2,1
7,112.0,1,5,21,3,1,1,2018,2,1
204,100.0,0,5,5,3,3,0,2018,2,0
65,85.0,1,8,12,3,2,1,2018,2,1
17,81.07,1,2,7,4,0,2,2018,2,1
118,110.0,0,6,6,3,1,1,2018,1,1
0,73.07,0,6,8,4,1,0,2018,2,1
128,80.75,1,6,26,4,2,2,2018,2,1
296,96.0,0,9,21,3,4,0,2018,1,1
181,120.0,0,10,11,3,1,0,2018,1,0
102,109.0,0,10,16,3,2,0,2017,2,1
91,135.9,1,9,3,4,2,2,2018,2,1
2,102.0,1,1,31,4,2,2,2018,2,1
16,189.49,3,10,26,4,5,2,2017,2,1
5,55.74,0,3,7,3,4,1,2018,1,1
131,94.5,0,8,15,3,1,2,2017,2,1
22,79.2,0,11,25,4,2,1,2018,2,1
141,111.68,1,7,3,4,5,2,2018,2,1
78,60.0,1,2,20,3,2,2,2018,2,1
24,112.0,1,1,2,3,1,1,2018,3,1
50,51.0,1,1,14,3,3,0,2018,1,1
102,108.0,1,10,9,4,0,1,2018,2,0
205,125.0,0,5,29,3,1,2,2018,3,0
22,127.0,1,10,1,4,3,0,2017,2,1
195,121.5,0,8,13,4,1,0,2018,2,0
10,131.0,1,4,8,4,2,0,2018,2,0
291,115.0,0,8,19,4,2,0,2018,2,0
66,124.5,3,11,10,4,3,0,2018,2,1
64,80.1,0,4,1,4,1,0,2018,1,1
4,85.0,0,2,12,3,2,2,2018,2,1
142,85.0,0,12,17,4,4,2,2018,2,0
119,161.1,1,11,10,4,1,0,2018,2,1
74,101.5,0,9,18,3,2,0,2017,2,1
74,101.5,0,9,18,3,2,0,2017,2,1
18,114.0,0,6,26,4,0,2,2018,2,0
0,0.0,0,9,22,1,1,0,2017,2,1
138,94.5,0,8,22,3,1,2,2017,2,0
269,106.0,0,11,21,2,2,1,2018,1,0
142,72.25,2,7,13,3,4,1,2018,2,1
133,82.45,0,8,19,3,2,1,2018,2,0
30,125.1,1,8,19,4,1,0,2018,2,1
13,75.0,0,1,20,4,8,2,2018,1,1
305,89.0,0,11,4,4,2,1,2018,2,0
41,118.96,2,9,22,3,3,1,2018,2,1
47,86.4,1,9,5,4,1,1,2017,2,1
4,90.0,2,8,11,4,5,0,2017,2,1
55,60.0,0,11,15,3,3,2,2017,2,1
35,85.0,0,10,20,3,3,0,2018,2,1
168,90.95,0,7,7,4,4,2,2018,2,0
121,68.0,0,11,16,3,4,2,2018,2,0
335,80.0,0,10,13,3,3,0,2018,1,1
186,80.0,0,4,22,3,2,1,2018,2,1
39,89.1,0,6,26,4,0,2,2018,2,0
36,80.0,0,1,19,3,2,0,2018,1,1
8,86.53,0,7,31,3,1,2,2018,2,1
91,134.1,2,8,1,4,3,1,2018,2,1
159,114.3,0,8,7,4,1,2,2018,2,0
99,81.0,0,2,19,2,1,0,2018,1,1
77,140.4,0,5,17,4,3,0,2018,2,0
0,131.0,0,3,23,4,3,0,2018,2,1
190,70.0,0,4,9,3,1,1,2018,2,0
8,130.0,0,11,5,3,1,0,2018,2,1
12,90.0,1,6,8,3,1,0,2018,1,1
14,231.0,2,7,21,4,1,0,2018,2,1
55,149.4,0,8,16,4,3,0,2018,2,0
77,125.1,0,6,16,4,3,0,2018,1,0
128,85.5,0,8,28,4,0,2,2018,2,1
221,65.0,0,10,17,3,1,2,2017,2,1
57,126.9,2,5,21,4,1,1,2018,2,1
36,72.0,0,11,26,3,1,2,2018,2,1
121,65.45,1,11,16,4,4,2,2018,2,1
114,125.1,1,10,27,4,1,0,2018,1,1
181,120.0,0,10,11,3,2,0,2018,1,0
34,80.75,0,9,18,3,2,2,2018,2,1
64,130.0,0,5,17,2,2,0,2018,1,1
45,76.5,0,7,5,3,1,0,2018,2,1
273,87.0,0,7,17,3,2,0,2017,1,1
173,85.5,0,7,8,4,2,0,2018,2,0
63,88.4,2,12,18,4,5,4,2018,2,1
102,75.0,0,5,16,3,2,1,2018,2,1
18,85.0,0,2,22,4,0,1,2018,1,1
22,0.0,0,12,16,4,0,0,2017,1,1
118,116.1,0,6,2,4,3,0,2018,2,0
47,168.3,0,7,24,4,1,2,2018,2,1
203,112.5,0,12,8,4,3,0,2018,2,1
21,105.0,2,9,4,4,2,2,2017,2,1
18,81.35,0,10,4,4,4,2,2017,2,1
20,70.42,0,12,28,4,2,1,2017,2,1
220,89.27,0,6,2,4,3,0,2018,2,0
134,65.0,0,12,4,3,2,2,2017,2,1
84,80.1,0,10,25,4,2,0,2018,1,1
57,116.1,2,10,28,4,1,0,2018,2,1
265,109.0,1,6,24,4,2,0,2018,2,0
49,101.51,1,11,16,4,5,2,2018,2,1
1,95.0,0,6,7,2,1,0,2018,1,1
24,132.0,0,12,20,3,1,0,2018,2,1
35,79.2,0,12,7,4,7,2,2018,1,0
35,104.85,1,10,17,4,1,1,2017,2,1
175,76.5,0,8,5,4,1,0,2017,2,0
120,114.3,0,8,10,4,4,0,2018,2,0
9,95.0,0,10,20,2,1,0,2018,1,1
2,111.0,1,11,22,4,1,0,2018,2,1
5,159.0,2,10,27,4,3,1,2018,1,1
17,48.0,0,10,16,3,2,0,2017,2,1
24,60.56,0,12,5,2,3,2,2017,2,1
145,72.5,0,8,29,3,1,2,2017,1,1
109,108.0,0,10,11,4,1,0,2018,2,0
86,82.45,1,3,31,4,3,1,2018,2,1
59,126.9,0,5,13,4,2,0,2018,2,0
52,37.33,0,12,5,3,1,2,2017,1,1
243,80.75,0,9,27,3,6,2,2018,2,1
66,111.92,0,12,31,4,3,2,2017,3,1
238,86.75,0,8,5,4,2,0,2018,2,0
166,110.0,0,11,1,3,3,0,2018,1,0
36,107.1,1,10,16,4,0,1,2018,1,0
1,56.47,0,5,8,4,0,1,2018,2,1
39,65.0,1,12,27,3,1,0,2018,2,1
230,137.0,1,9,6,3,5,0,2018,2,0
6,65.8,0,3,2,3,1,0,2018,1,1
70,67.5,1,3,9,4,2,0,2018,2,0
10,79.3,0,1,14,4,3,1,2018,1,1
31,85.0,0,10,14,3,2,1,2018,2,1
39,101.5,0,8,14,3,2,0,2017,2,1
69,198.9,0,5,7,4,1,2,2018,1,1
76,51.09,0,2,11,4,3,1,2018,2,1
8,81.0,0,2,12,4,2,0,2018,2,1
192,95.0,0,6,24,3,2,0,2018,1,1
22,75.6,0,9,4,4,3,2,2017,2,1
71,120.0,0,6,14,3,3,0,2018,1,1
17,97.77,1,8,28,4,10,4,2017,1,0
184,137.7,2,8,4,4,3,0,2018,3,0
52,131.4,1,3,22,4,3,0,2018,3,0
180,98.1,1,10,10,4,0,1,2018,1,1
239,80.75,2,6,28,4,5,0,2018,2,0
45,159.12,1,5,17,3,2,0,2018,2,1
4,183.0,1,9,16,4,2,0,2018,2,1
66,108.8,0,4,15,4,3,2,2018,2,1
95,80.61,1,12,24,4,4,2,2018,2,1
106,118.8,1,10,7,4,2,1,2018,2,0
119,72.25,3,12,26,4,1,2,2017,2,1
55,94.5,0,4,12,4,1,0,2018,2,1
84,116.1,0,6,10,4,2,0,2018,2,0
131,115.94,0,6,19,4,3,2,2018,2,0
1,75.0,0,11,1,2,1,0,2018,2,1
114,75.0,0,7,1,3,2,1,2018,1,0
61,91.0,0,10,4,3,0,2,2017,2,1
81,59.5,0,3,18,3,2,2,2018,2,1
145,65.0,0,1,3,3,1,2,2018,2,1
2,145.67,2,6,13,4,2,1,2018,2,1
192,95.0,0,6,24,3,2,0,2018,1,1
15,278.0,2,6,19,4,2,2,2018,2,1
180,100.0,1,5,2,3,1,1,2018,2,1
4,104.0,0,4,16,4,1,1,2018,1,1
29,152.0,2,10,5,4,2,0,2018,2,1
0,148.67,0,8,13,4,3,0,2017,2,0
7,112.0,1,5,21,3,1,1,2018,2,1
50,101.15,0,3,28,4,3,1,2018,2,0
5,65.0,0,5,10,2,1,0,2018,1,1
1,164.0,0,10,6,4,2,0,2018,1,1
1,111.65,0,9,22,4,2,0,2017,1,1
0,80.0,1,8,4,4,2,0,2017,2,1
138,72.5,0,8,22,3,1,2,2017,1,1
116,61.0,0,2,28,3,1,2,2018,1,0
105,78.3,0,3,22,4,1,0,2018,2,1
61,78.25,0,8,28,3,1,2,2018,2,1
3,154.0,1,10,11,4,2,0,2018,1,1
47,60.0,1,11,7,3,2,2,2017,2,1
275,106.2,0,10,1,4,1,2,2018,2,0
91,92.65,0,12,8,3,3,0,2018,3,1
315,52.0,0,12,2,3,2,0,2018,2,1
39,77.5,1,3,4,4,2,0,2018,1,1
13,63.58,0,3,13,3,3,2,2018,2,1
98,82.5,0,4,9,4,1,2,2018,2,1
1,70.0,0,6,17,3,2,1,2018,1,1
95,130.5,1,7,1,4,3,2,2018,2,1
53,77.04,0,8,27,3,1,2,2018,2,0
34,88.0,2,12,16,4,1,0,2018,2,1
30,94.5,1,9,5,4,2,2,2017,2,1
186,80.0,0,4,22,3,2,1,2018,2,1
85,73.95,2,3,17,4,3,2,2018,2,1
178,90.9,2,10,26,4,4,0,2018,2,1
118,120.0,0,6,6,3,2,1,2018,2,1
19,0.0,0,12,16,4,0,0,2017,2,1
199,128.92,0,8,12,4,4,2,2018,2,0
132,140.27,0,7,31,4,5,2,2018,3,0
4,128.0,1,8,21,4,2,2,2018,2,1
50,98.1,0,11,2,3,4,0,2018,3,1
57,117.45,2,9,4,4,2,2,2018,2,1
5,100.87,1,5,15,4,2,2,2018,2,1
35,81.9,0,3,7,4,2,1,2018,2,0
21,165.0,1,5,4,4,1,0,2018,2,1
12,105.0,0,6,13,3,2,1,2018,2,1
2,118.76,0,5,31,4,4,0,2018,2,1
265,115.0,1,6,24,3,2,0,2018,2,0
69,95.2,1,3,31,4,4,2,2018,1,1
1,0.0,2,3,22,1,1,0,2018,1,1
7,0.0,0,11,10,1,2,0,2018,2,1
45,134.1,1,7,5,4,1,0,2018,2,1
43,74.8,1,11,29,4,11,4,2018,1,0
129,83.61,2,8,9,4,5,0,2018,2,1
9,90.0,2,8,23,4,4,2,2017,2,1
102,76.5,1,8,21,4,2,0,2017,2,1
80,93.6,1,11,19,4,1,2,2018,2,1
17,126.0,0,3,18,4,2,2,2018,2,1
192,95.0,0,6,24,3,2,0,2018,1,1
308,78.3,1,11,23,4,3,0,2018,2,0
49,113.4,2,10,5,4,2,0,2018,1,1
359,70.0,0,10,14,3,3,2,2018,1,1
75,80.0,0,3,17,3,3,1,2018,2,0
99,151.2,0,10,19,4,3,0,2018,3,0
74,80.0,0,9,18,3,2,0,2017,1,1
192,95.0,0,6,24,3,2,0,2018,1,1
40,185.28,0,12,30,4,2,2,2018,2,0
7,85.0,0,6,17,3,2,0,2018,2,1
38,87.71,1,3,3,2,3,0,2018,2,1
117,48.6,0,7,7,4,15,5,2017,1,0
27,74.8,1,12,6,4,4,0,2018,2,1
12,125.0,1,5,30,4,0,1,2018,1,1
11,100.0,0,10,11,2,3,2,2017,2,1
68,104.76,2,4,28,4,3,1,2018,2,1
115,77.18,1,8,3,4,4,0,2018,2,1
5,100.0,0,9,20,2,0,2,2017,2,1
70,80.0,0,7,11,3,5,1,2018,1,0
7,225.36,3,7,19,4,3,0,2018,2,1
80,114.9,1,12,27,4,3,0,2018,2,1
5,95.0,0,4,11,0,3,1,2018,1,1
113,100.0,0,5,31,2,3,0,2018,1,0
56,94.5,0,6,20,4,2,1,2018,1,0
98,75.0,0,12,21,3,4,0,2018,2,1
83,132.6,1,5,1,4,3,2,2018,2,1
69,83.0,0,9,22,3,2,0,2017,1,1
35,119.81,1,12,24,4,1,2,2018,2,1
18,89.0,1,8,30,4,3,2,2017,2,0
96,108.0,3,10,3,4,1,1,2018,1,1
37,95.0,0,10,13,3,3,0,2018,1,1
7,81.0,1,3,2,4,1,0,2018,2,1
8,104.5,1,11,6,4,2,2,2017,2,1
14,149.0,2,10,26,4,2,0,2018,2,1
308,78.3,1,11,23,4,3,0,2018,2,0
12,111.35,0,5,30,2,3,1,2018,2,1
168,85.0,0,4,22,4,2,1,2018,2,0
30,135.9,1,5,21,4,1,0,2018,2,1
74,109.0,0,9,18,3,2,0,2017,2,1
151,110.58,1,7,11,4,3,1,2018,2,0
301,52.0,0,11,18,3,2,0,2018,2,0
304,89.0,0,11,3,3,3,0,2018,2,0
16,88.8,2,3,3,4,3,1,2018,2,1
2,225.0,3,10,5,4,2,0,2018,3,1
2,118.0,1,5,8,4,0,2,2018,2,1
1,65.0,1,1,28,2,1,0,2018,1,1
386,90.0,0,10,23,3,0,2,2018,1,1
71,120.0,0,6,14,3,3,0,2018,1,1
129,47.2,0,12,29,3,5,0,2017,2,1
0,91.0,0,2,18,4,1,0,2018,2,1
72,76.5,0,4,3,4,1,2,2018,1,0
20,76.0,0,1,10,2,0,1,2018,2,1
83,135.9,1,8,1,4,3,1,2018,2,1
19,90.0,0,6,22,2,2,0,2018,1,1
301,115.0,1,7,30,4,1,1,2018,2,0
43,74.88,0,12,27,4,1,0,2018,2,1
180,112.5,0,7,23,4,1,1,2018,2,0
37,105.3,2,10,22,4,2,0,2017,2,1
298,76.0,0,5,10,3,2,0,2018,1,1
14,97.0,0,3,13,4,0,2,2018,2,1
8,65.0,0,10,23,2,2,0,2017,1,1
52,140.4,0,5,31,4,5,0,2018,1,1
21,99.33,1,10,3,4,2,1,2018,2,1
292,115.0,0,7,21,3,2,0,2018,2,0
47,60.0,1,11,7,3,2,2,2017,2,1
61,67.91,2,12,5,4,2,1,2018,1,1
8,113.0,2,9,1,3,3,0,2017,3,1
101,114.3,0,7,4,4,5,2,2018,2,0
83,97.54,1,7,23,4,1,2,2018,2,1
29,163.58,1,10,14,4,4,0,2017,2,1
6,130.0,0,10,29,3,1,0,2017,1,1
64,140.4,0,5,27,4,2,0,2018,2,0
4,1.0,1,1,22,1,2,0,2018,2,1
5,89.89,3,11,27,4,2,2,2018,2,1
77,132.3,2,10,7,4,2,1,2018,2,1
32,114.0,0,12,4,4,0,2,2018,1,1
67,100.81,1,3,26,3,1,2,2018,3,1
210,83.85,1,10,3,4,0,1,2018,2,1
74,109.0,0,9,18,3,2,0,2017,2,1
256,72.25,1,8,26,3,2,0,2018,2,1
276,95.67,0,9,22,3,3,0,2018,1,1
153,186.3,0,8,19,4,1,0,2018,2,0
4,72.8,0,2,16,3,1,0,2018,2,1
1,0.0,1,10,13,1,1,0,2017,1,1
0,0.0,1,10,28,1,2,0,2017,2,1
3,66.0,0,2,25,2,1,0,2018,1,1
34,224.67,0,9,23,3,3,0,2017,2,0
32,136.0,1,10,24,4,1,1,2017,1,1
117,155.7,1,8,12,4,2,1,2018,3,1
92,89.55,0,9,12,3,2,2,2017,2,1
95,137.1,1,6,16,4,3,0,2018,2,1
7,71.0,0,12,30,3,4,0,2017,2,1
54,143.1,2,4,30,4,1,1,2018,2,1
314,68.66,0,12,26,4,6,3,2018,2,0
3,129.0,3,9,2,4,1,0,2018,2,1
36,72.07,1,9,27,4,1,0,2018,1,1
305,89.0,0,11,4,3,2,1,2018,2,0
2,129.0,2,6,7,4,1,0,2018,1,1
9,78.0,0,12,16,4,2,1,2018,2,1
141,90.0,0,9,20,3,0,1,2017,2,1
7,296.0,2,5,19,4,2,0,2018,2,1
0,65.0,0,4,20,2,1,0,2018,1,1
30,88.0,0,11,26,4,1,2,2018,2,0
2,101.0,1,3,2,4,3,0,2018,2,1
4,111.0,0,4,1,4,2,0,2018,2,0
28,85.0,0,10,20,3,3,0,2018,2,1
256,115.0,1,6,15,3,2,0,2018,2,0
74,109.0,0,9,18,3,2,0,2017,2,1
192,95.0,0,6,24,3,2,0,2018,1,1
69,120.0,0,6,12,3,4,2,2018,1,0
4,99.0,2,6,13,4,0,1,2018,2,1
271,0.0,0,9,21,4,3,0,2018,1,1
38,143.1,2,3,25,4,2,0,2018,2,1
115,108.0,0,10,13,4,1,0,2018,2,0
39,109.0,0,8,14,3,2,0,2017,2,1
5,65.0,0,11,14,2,0,1,2018,1,1
74,59.37,0,4,1,4,2,2,2018,2,1
87,93.6,2,12,16,4,2,0,2018,2,1
0,85.03,0,9,11,4,0,1,2018,1,1
157,76.5,1,8,14,4,1,0,2017,2,1
32,120.0,1,10,24,4,1,1,2017,1,1
193,93.58,0,7,8,3,2,2,2018,2,1
141,103.5,1,7,14,4,3,0,2018,2,1
59,100.0,0,10,9,3,1,2,2018,2,1
86,80.75,1,4,9,3,2,2,2018,2,1
0,95.0,0,5,2,0,3,1,2018,1,1
16,100.0,2,3,9,4,4,0,2018,2,1
4,119.0,0,4,14,4,2,0,2018,2,1
112,140.4,1,5,27,4,2,1,2018,2,1
89,82.45,0,4,4,4,3,1,2018,2,1
174,85.5,0,7,4,4,2,1,2018,2,0
0,79.0,0,11,28,2,1,1,2018,1,1
38,130.0,2,11,12,4,1,0,2018,2,1
83,104.4,0,10,25,4,3,0,2018,2,1
119,114.3,1,8,12,4,2,2,2018,2,1
11,152.67,1,6,2,4,3,0,2018,2,1
102,109.0,0,10,16,3,2,0,2017,2,1
48,105.0,1,3,29,3,3,0,2018,3,1
0,134.0,0,7,24,4,0,2,2018,2,1
0,147.5,0,9,5,4,1,1,2017,2,1
19,121.75,1,10,1,4,3,1,2017,2,1
2,75.0,1,12,2,4,2,0,2017,1,1
2,175.0,0,10,10,4,3,1,2018,2,1
221,65.0,0,10,10,3,1,2,2017,2,1
1,137.67,1,6,26,4,1,2,2018,2,1
63,63.75,0,8,22,3,0,1,2018,2,1
280,100.0,0,9,19,3,2,1,2018,1,0
95,159.3,0,5,21,4,1,0,2018,3,0
1,75.0,1,6,17,3,2,1,2018,2,1
12,95.0,0,2,15,4,3,1,2018,1,1
108,65.96,0,3,13,4,2,2,2018,2,1
5,94.0,0,11,2,2,2,0,2018,1,0
30,135.9,1,9,15,4,2,0,2018,2,0
153,143.1,0,9,24,4,3,2,2018,2,0
27,141.0,0,5,10,4,3,0,2018,2,0
0,153.0,0,8,9,4,0,2,2017,2,1
131,94.5,0,8,15,3,1,2,2017,2,0
70,80.75,0,5,2,3,4,1,2018,2,0
19,139.0,3,9,23,4,2,1,2018,2,1
169,96.3,0,6,30,4,2,0,2018,2,0
1,86.0,0,2,10,4,3,0,2018,1,1
53,121.35,1,9,1,4,4,2,2018,2,1
5,139.0,1,7,14,4,3,1,2018,2,1
2,55.0,0,3,2,3,1,0,2018,1,1
122,75.9,2,11,14,4,3,1,2018,2,0
0,67.5,0,1,8,4,1,0,2018,2,1
6,65.0,1,11,23,2,2,0,2018,1,1
27,104.5,3,12,27,3,1,2,2017,2,1
23,105.0,0,9,4,4,1,0,2017,2,1
7,164.0,2,10,7,4,3,0,2017,2,1
264,95.4,1,7,4,4,2,1,2018,2,0
8,130.0,0,11,5,3,1,0,2018,2,1
109,66.49,1,10,25,4,3,0,2018,2,1
43,137.33,0,12,31,3,3,0,2017,2,1
11,91.0,1,2,13,4,1,1,2018,2,1
94,65.84,1,11,13,4,4,2,2018,2,1
111,221.4,1,10,6,4,1,0,2018,2,0
45,99.79,0,4,24,4,3,2,2018,2,1
45,85.5,0,9,18,4,2,2,2017,1,1
41,58.5,0,12,27,3,5,1,2018,2,1
79,109.0,0,6,24,3,2,0,2018,2,1
35,85.0,0,3,14,3,2,1,2018,2,1
23,109.0,0,1,2,3,1,2,2018,2,1
2,0.0,0,10,12,1,1,1,2017,1,1
157,68.0,0,12,8,3,3,0,2018,2,1
57,118.8,0,4,22,4,2,0,2018,2,0
2,141.0,0,6,16,4,2,0,2018,2,1
224,90.95,1,8,23,4,5,2,2018,2,1
88,98.18,0,4,26,4,4,0,2018,2,0
85,132.6,1,5,15,4,2,2,2018,2,1
45,80.3,0,1,23,4,1,1,2018,2,1
146,95.0,0,4,24,3,0,2,2018,2,0
5,105.0,2,8,16,4,1,2,2017,2,1
198,90.0,0,9,9,3,2,1,2018,2,0
128,118.8,1,9,2,4,2,1,2018,2,1
128,94.5,1,8,3,4,3,0,2018,2,1
58,81.0,0,1,27,3,3,0,2018,1,1
9,0.0,1,9,5,1,1,0,2017,2,1
72,108.0,0,9,18,3,1,0,2017,2,1
18,165.0,1,4,13,4,2,0,2018,3,1
335,80.0,0,10,13,3,3,0,2018,1,1
10,182.0,0,3,23,4,4,0,2018,3,0
0,95.0,0,10,10,2,0,1,2018,1,1
67,108.3,0,3,17,4,3,0,2018,2,1
92,135.9,1,6,16,4,3,0,2018,1,1
60,75.0,0,11,25,3,2,2,2018,2,1
44,133.44,3,10,18,4,5,0,2018,2,1
71,203.76,0,4,3,4,5,2,2018,2,0
40,94.5,2,10,5,4,2,1,2017,2,1
105,150.3,0,8,26,4,2,1,2018,3,0
92,72.25,0,11,11,4,3,0,2017,2,1
37,116.1,0,5,13,4,1,0,2018,1,1
30,157.5,2,10,5,4,3,0,2018,2,1
40,104.1,0,6,27,4,5,1,2018,1,0
8,65.0,0,9,15,2,1,0,2017,1,1
129,127.8,1,8,11,4,3,2,2018,2,1
55,79.0,0,7,7,2,1,0,2018,1,0
79,90.95,1,4,25,3,1,1,2018,2,1
61,126.9,0,6,17,4,2,1,2018,2,0
18,118.67,0,12,4,4,2,1,2017,1,1
51,140.4,0,5,13,4,2,2,2018,2,0
151,200.0,0,6,27,3,0,1,2018,2,0
0,66.13,0,9,4,3,2,1,2017,2,1
106,94.5,0,7,25,4,1,1,2018,2,0
66,108.0,1,10,20,4,2,0,2018,2,1
160,94.5,0,7,25,4,2,1,2018,2,0
2,256.0,1,8,15,4,0,1,2018,3,0
17,139.0,2,10,6,4,1,0,2018,1,1
25,70.0,0,1,9,3,1,1,2018,2,1
88,112.2,0,10,5,3,1,1,2017,2,1
15,119.0,0,12,3,4,1,2,2018,2,1
99,137.7,2,5,1,4,1,2,2018,3,1
182,117.9,2,9,30,4,2,0,2018,2,0
39,90.95,0,11,10,4,4,0,2017,2,1
108,92.4,0,5,4,4,3,0,2018,1,1
202,90.0,0,5,29,3,1,2,2018,2,0
